<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.01.06	00:00:16.134	0.92810	0.92810			6
2026.01.06	00:01:31.266	0.92815	0.92815			6
2026.01.06	00:01:38.259	0.92816	0.92816			6
2026.01.06	00:02:05.807	0.92815	0.92815			6
2026.01.06	00:02:12.550	0.92816	0.92816			6
2026.01.06	00:02:38.066	0.92815	0.92815			6
2026.01.06	00:02:39.513	0.92816	0.92816			6
2026.01.06	00:03:02.147	0.92817	0.92817			6
2026.01.06	00:03:10.661	0.92816	0.92816			6
2026.01.06	00:03:16.206	0.92815	0.92815			6
2026.01.06	00:03:29.458	0.92816	0.92816			6
2026.01.06	00:03:31.821	0.92815	0.92815			6
2026.01.06	00:03:37.136	0.92816	0.92816			6
2026.01.06	00:03:40.984	0.92815	0.92815			6
2026.01.06	00:03:41.995	0.92816	0.92816			6
2026.01.06	00:04:06.066	0.92815	0.92815			6
2026.01.06	00:04:11.160	0.92816	0.92816			6
2026.01.06	00:04:38.069	0.92812	0.92812			6
2026.01.06	00:04:40.512	0.92815	0.92815			6
2026.01.06	00:05:00.186	0.92816	0.92816			6
2026.01.06	00:05:00.276	0.92817	0.92817			6
2026.01.06	00:05:00.336	0.92815	0.92815			6
2026.01.06	00:05:00.606	0.92814	0.92814			6
2026.01.06	00:05:00.668	0.92816	0.92816			6
2026.01.06	00:05:01.058	0.92814	0.92814			6
2026.01.06	00:05:01.714	0.92815	0.92815			6
2026.01.06	00:05:02.015	0.92816	0.92816			6
2026.01.06	00:05:02.650	0.92817	0.92817			6
2026.01.06	00:05:04.314	0.92818	0.92818			6
2026.01.06	00:05:08.666	0.92819	0.92819			6
2026.01.06	00:05:10.247	0.92818	0.92818			6
2026.01.06	00:05:10.337	0.92817	0.92817			6
2026.01.06	00:05:11.317	0.92818	0.92818			6
2026.01.06	00:05:11.496	0.92817	0.92817			6
2026.01.06	00:05:13.335	0.92816	0.92816			6
2026.01.06	00:05:13.426	0.92813	0.92813			6
2026.01.06	00:05:13.607	0.92812	0.92812			6
2026.01.06	00:05:13.697	0.92813	0.92813			6
2026.01.06	00:05:14.596	0.92824	0.92824			6
2026.01.06	00:05:23.839	0.92825	0.92825			6
2026.01.06	00:05:23.930	0.92824	0.92824			6
2026.01.06	00:05:25.883	0.92821	0.92821			6
2026.01.06	00:05:26.603	0.92822	0.92822			6
2026.01.06	00:05:30.926	0.92785	0.92785			6
2026.01.06	00:05:33.842	0.92788	0.92788			6
2026.01.06	00:05:33.932	0.92789	0.92789			6
2026.01.06	00:05:34.573	0.92792	0.92792			6
2026.01.06	00:05:40.466	0.92789	0.92789			6
