<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.04.15	00:00:05.927	0.92112	0.92112			6
2026.04.15	00:03:06.684	0.92156	0.92156			6
2026.04.15	00:03:12.352	0.92155	0.92155			6
2026.04.15	00:03:35.284	0.92156	0.92156			6
2026.04.15	00:04:01.904	0.92156				2
2026.04.15	00:05:00.861	0.92111	0.92111			6
2026.04.15	00:05:02.931	0.92112	0.92112			6
2026.04.15	00:05:05.244	0.92117	0.92117			6
2026.04.15	00:05:05.984	0.92112	0.92112			6
2026.04.15	00:05:06.883	0.92113	0.92113			6
2026.04.15	00:05:14.174	0.92110	0.92110			6
2026.04.15	00:05:27.707	0.92111	0.92111			6
2026.04.15	00:05:38.629	0.92109	0.92109			6
2026.04.15	00:05:44.543	0.92110	0.92110			6
2026.04.15	00:05:47.295	0.92117	0.92117			6
2026.04.15	00:05:58.589	0.92118	0.92118			6
2026.04.15	00:06:10.583	0.92116	0.92116			6
2026.04.15	00:06:47.229	0.92115	0.92115			6
2026.04.15	00:08:07.696	0.92140	0.92140			6
2026.04.15	00:08:15.617	0.92145	0.92145			6
2026.04.15	00:08:15.648	0.92141	0.92141			6
2026.04.15	00:08:38.621	0.92142	0.92142			6
2026.04.15	00:08:48.673	0.92141	0.92141			6
2026.04.15	00:08:50.604	0.92140	0.92140			6
2026.04.15	00:09:18.047	0.92108	0.92108			6
2026.04.15	00:09:31.617	0.92109	0.92109			6
2026.04.15	00:10:02.261	0.92110	0.92110			6
2026.04.15	00:10:04.796	0.92111	0.92111			6
2026.04.15	00:10:08.064	0.92112	0.92112			6
2026.04.15	00:10:08.125	0.92111	0.92111			6
2026.04.15	00:10:09.456	0.92112	0.92112			6
2026.04.15	00:10:12.499	0.92113	0.92113			6
2026.04.15	00:10:17.706	0.92112	0.92112			6
2026.04.15	00:10:18.498	0.92122	0.92122			6
2026.04.15	00:10:19.597	0.92123	0.92123			6
2026.04.15	00:10:26.378	0.92122	0.92122			6
2026.04.15	00:10:30.512	0.92121	0.92121			6
2026.04.15	00:10:31.617	0.92118	0.92118			6
2026.04.15	00:11:00.101	0.92113	0.92113			6
2026.04.15	00:11:04.560	0.92112	0.92112			6
2026.04.15	00:11:52.308	0.92111	0.92111			6
2026.04.15	00:11:52.368	0.92112	0.92112			6
2026.04.15	00:12:17.966	0.92111	0.92111			6
2026.04.15	00:12:43.029	0.92112	0.92112			6
2026.04.15	00:12:46.066	0.92111	0.92111			6
2026.04.15	00:12:49.833	0.92112	0.92112			6
2026.04.15	00:13:19.223	0.92114	0.92114			6
2026.04.15	00:13:19.371	0.92115	0.92115			6
2026.04.15	00:13:34.426	0.92114	0.92114			6
2026.04.15	00:14:23.954	0.92115	0.92115			6
2026.04.15	00:16:22.247	0.92118	0.92118			6
2026.04.15	00:16:49.381	0.92121	0.92121			6
2026.04.15	00:18:01.887	0.92119	0.92119			6
2026.04.15	00:18:02.143	0.92120	0.92120			6
2026.04.15	00:18:02.202	0.92121	0.92121			6
2026.04.15	00:18:02.499	0.92124	0.92124			6
2026.04.15	00:18:02.559	0.92125	0.92125			6
2026.04.15	00:18:33.433	0.92124	0.92124			6
2026.04.15	00:18:41.708	0.92125	0.92125			6
2026.04.15	00:18:41.919	0.92124	0.92124			6
2026.04.15	00:18:42.025	0.92125	0.92125			6
2026.04.15	00:18:42.568	0.92124	0.92124			6
2026.04.15	00:18:52.955	0.92125	0.92125			6
2026.04.15	00:19:07.195	0.92123	0.92123			6
2026.04.15	00:19:13.941	0.92122	0.92122			6
2026.04.15	00:19:17.844	0.92121	0.92121			6
2026.04.15	00:19:17.903	0.92117	0.92117			6
2026.04.15	00:19:17.933	0.92116	0.92116			6
2026.04.15	00:19:18.441	0.92118	0.92118			6
2026.04.15	00:19:24.584	0.92113	0.92113			6
2026.04.15	00:19:26.016	0.92112	0.92112			6
2026.04.15	00:19:27.422	0.92108	0.92108			6
2026.04.15	00:19:30.633	0.92116	0.92116			6
2026.04.15	00:19:39.329	0.92115	0.92115			6
2026.04.15	00:19:49.844	0.92114	0.92114			6
2026.04.15	00:20:23.749	0.92107	0.92107			6
2026.04.15	00:20:26.053	0.92106	0.92106			6
2026.04.15	00:20:27.935	0.92108	0.92108			6
2026.04.15	00:20:27.996	0.92107	0.92107			6
2026.04.15	00:20:28.128	0.92106	0.92106			6
2026.04.15	00:20:39.319	0.92105	0.92105			6
2026.04.15	00:20:49.792	0.92104	0.92104			6
2026.04.15	00:21:00.333	0.92127	0.92127			6
2026.04.15	00:21:01.050	0.92126	0.92126			6
2026.04.15	00:21:04.708	0.92125	0.92125			6
2026.04.15	00:21:07.009	0.92124	0.92124			6
2026.04.15	00:21:11.863	0.92123	0.92123			6
2026.04.15	00:21:15.802	0.92122	0.92122			6
2026.04.15	00:21:21.442	0.92121	0.92121			6
2026.04.15	00:21:48.429	0.92109	0.92109			6
2026.04.15	00:21:49.386	0.92100	0.92100			6
2026.04.15	00:21:52.296	0.92114	0.92114			6
2026.04.15	00:21:52.647	0.92123	0.92123			6
2026.04.15	00:21:52.709	0.92125	0.92125			6
2026.04.15	00:21:54.791	0.92124	0.92124			6
2026.04.15	00:21:57.774	0.92122	0.92122			6
2026.04.15	00:22:02.871	0.92121	0.92121			6
2026.04.15	00:22:04.639	0.92122	0.92122			6
2026.04.15	00:22:10.694	0.92121	0.92121			6
2026.04.15	00:22:25.017	0.92119	0.92119			6
2026.04.15	00:22:26.550	0.92113	0.92113			6
2026.04.15	00:22:28.164	0.92111	0.92111			6
2026.04.15	00:22:34.646	0.92110	0.92110			6
2026.04.15	00:22:35.164	0.92104	0.92104			6
2026.04.15	00:22:36.870	0.92111	0.92111			6
2026.04.15	00:22:40.287	0.92115	0.92115			6
2026.04.15	00:22:47.929	0.92114	0.92114			6
2026.04.15	00:22:52.680	0.92112	0.92112			6
2026.04.15	00:23:08.748	0.92107	0.92107			6
2026.04.15	00:23:13.992	0.92111	0.92111			6
2026.04.15	00:23:18.531	0.92110	0.92110			6
2026.04.15	00:23:24.957	0.92103	0.92103			6
2026.04.15	00:23:24.987	0.92109	0.92109			6
2026.04.15	00:23:25.268	0.92108	0.92108			6
2026.04.15	00:23:25.299	0.92114	0.92114			6
2026.04.15	00:23:26.543	0.92115	0.92115			6
2026.04.15	00:23:52.683	0.92116	0.92116			6
2026.04.15	00:23:59.047	0.92114	0.92114			6
2026.04.15	00:24:13.051	0.92115	0.92115			6
2026.04.15	00:24:32.730	0.92114	0.92114			6
2026.04.15	00:25:18.702	0.92106	0.92106			6
2026.04.15	00:25:41.511	0.92107	0.92107			6
2026.04.15	00:26:00.715	0.92106	0.92106			6
2026.04.15	00:26:18.426	0.92107	0.92107			6
2026.04.15	00:26:23.542	0.92106	0.92106			6
2026.04.15	00:26:52.622	0.92107	0.92107			6
2026.04.15	00:27:22.018	0.92106	0.92106			6
2026.04.15	00:27:52.087	0.92107	0.92107			6
2026.04.15	00:28:32.144	0.92112	0.92112			6
2026.04.15	00:28:42.126	0.92117	0.92117			6
2026.04.15	00:29:20.697	0.92116	0.92116			6
2026.04.15	00:29:33.748	0.92111	0.92111			6
2026.04.15	00:29:41.677	0.92117	0.92117			6
2026.04.15	00:29:41.737	0.92116	0.92116			6
2026.04.15	00:29:43.307	0.92117	0.92117			6
2026.04.15	00:29:49.725	0.92116	0.92116			6
2026.04.15	00:30:01.184	0.92115	0.92115			6
2026.04.15	00:30:13.584	0.92111	0.92111			6
2026.04.15	00:30:28.752	0.92108	0.92108			6
2026.04.15	00:30:38.298	0.92112	0.92112			6
2026.04.15	00:30:51.199	0.92110	0.92110			6
2026.04.15	00:30:55.266	0.92111	0.92111			6
2026.04.15	00:31:04.013	0.92110	0.92110			6
2026.04.15	00:31:33.723	0.92114	0.92114			6
2026.04.15	00:31:38.785	0.92109	0.92109			6
2026.04.15	00:31:48.555	0.92110	0.92110			6
2026.04.15	00:31:48.888	0.92109	0.92109			6
2026.04.15	00:32:15.171	0.92108	0.92108			6
2026.04.15	00:32:38.799	0.92107	0.92107			6
2026.04.15	00:32:56.568	0.92106	0.92106			6
2026.04.15	00:33:00.381	0.92110	0.92110			6
2026.04.15	00:33:08.675	0.92109	0.92109			6
2026.04.15	00:33:09.088	0.92108	0.92108			6
2026.04.15	00:33:17.788	0.92106	0.92106			6
2026.04.15	00:33:23.549	0.92105	0.92105			6
2026.04.15	00:33:25.374	0.92104	0.92104			6
2026.04.15	00:33:30.751	0.92105	0.92105			6
2026.04.15	00:33:30.841	0.92104	0.92104			6
2026.04.15	00:33:31.062	0.92103	0.92103			6
2026.04.15	00:33:36.221	0.92099	0.92099			6
2026.04.15	00:33:47.256	0.92098	0.92098			6
2026.04.15	00:33:47.913	0.92099	0.92099			6
2026.04.15	00:34:21.482	0.92098	0.92098			6
2026.04.15	00:34:41.070	0.92097	0.92097			6
2026.04.15	00:35:12.427	0.92099	0.92099			6
2026.04.15	00:35:12.519	0.92098	0.92098			6
2026.04.15	00:35:13.324	0.92097	0.92097			6
2026.04.15	00:35:28.768	0.92095	0.92095			6
2026.04.15	00:35:28.828	0.92094	0.92094			6
2026.04.15	00:35:29.675	0.92095	0.92095			6
2026.04.15	00:35:30.019	0.92096	0.92096			6
2026.04.15	00:35:38.010	0.92095	0.92095			6
2026.04.15	00:35:38.069	0.92094	0.92094			6
2026.04.15	00:35:38.488	0.92095	0.92095			6
2026.04.15	00:35:38.633	0.92096	0.92096			6
2026.04.15	00:35:42.957	0.92095	0.92095			6
2026.04.15	00:35:43.328	0.92096	0.92096			6
2026.04.15	00:35:43.641	0.92100	0.92100			6
2026.04.15	00:35:47.628	0.92101	0.92101			6
2026.04.15	00:36:13.206	0.92102	0.92102			6
2026.04.15	00:36:14.454	0.92101	0.92101			6
2026.04.15	00:36:21.197	0.92099	0.92099			6
2026.04.15	00:37:01.894	0.92098	0.92098			6
2026.04.15	00:37:02.354	0.92100	0.92100			6
2026.04.15	00:38:03.186	0.92098	0.92098			6
2026.04.15	00:38:03.495	0.92099	0.92099			6
2026.04.15	00:38:04.098	0.92098	0.92098			6
2026.04.15	00:38:07.844	0.92099	0.92099			6
2026.04.15	00:38:26.233	0.92098	0.92098			6
2026.04.15	00:38:41.918	0.92100	0.92100			6
2026.04.15	00:39:05.376	0.92098	0.92098			6
2026.04.15	00:39:05.827	0.92099	0.92099			6
2026.04.15	00:39:07.721	0.92098	0.92098			6
2026.04.15	00:39:49.234	0.92104	0.92104			6
2026.04.15	00:39:51.330	0.92105	0.92105			6
2026.04.15	00:39:56.304	0.92106	0.92106			6
2026.04.15	00:40:01.225	0.92102	0.92102			6
2026.04.15	00:40:09.191	0.92101	0.92101			6
2026.04.15	00:40:25.337	0.92099	0.92099			6
2026.04.15	00:40:25.793	0.92097	0.92097			6
2026.04.15	00:41:04.480	0.92096	0.92096			6
2026.04.15	00:41:24.676	0.92097	0.92097			6
2026.04.15	00:41:25.721	0.92096	0.92096			6
2026.04.15	00:42:31.081	0.92095	0.92095			6
2026.04.15	00:42:32.975	0.92096	0.92096			6
2026.04.15	00:42:52.734	0.92094	0.92094			6
2026.04.15	00:42:55.270	0.92093	0.92093			6
2026.04.15	00:43:00.160	0.92094	0.92094			6
2026.04.15	00:43:13.130	0.92095	0.92095			6
2026.04.15	00:43:13.223	0.92094	0.92094			6
2026.04.15	00:43:13.719	0.92095	0.92095			6
2026.04.15	00:43:13.824	0.92094	0.92094			6
2026.04.15	00:43:13.918	0.92095	0.92095			6
2026.04.15	00:43:14.038	0.92094	0.92094			6
2026.04.15	00:43:47.618	0.92093	0.92093			6
2026.04.15	00:43:54.429	0.92094	0.92094			6
2026.04.15	00:43:54.730	0.92093	0.92093			6
2026.04.15	00:44:01.933	0.92094	0.92094			6
2026.04.15	00:44:13.395	0.92093	0.92093			6
2026.04.15	00:44:13.676	0.92094	0.92094			6
2026.04.15	00:44:23.718	0.92095	0.92095			6
2026.04.15	00:44:23.999	0.92094	0.92094			6
2026.04.15	00:44:24.316	0.92095	0.92095			6
2026.04.15	00:44:24.617	0.92094	0.92094			6
2026.04.15	00:44:27.712	0.92095	0.92095			6
2026.04.15	00:44:30.563	0.92094	0.92094			6
2026.04.15	00:44:36.738	0.92095	0.92095			6
2026.04.15	00:44:36.767	0.92094	0.92094			6
2026.04.15	00:44:37.077	0.92095	0.92095			6
2026.04.15	00:44:37.167	0.92094	0.92094			6
2026.04.15	00:45:13.009	0.92093	0.92093			6
2026.04.15	00:45:23.219	0.92094	0.92094			6
2026.04.15	00:45:30.322	0.92093	0.92093			6
2026.04.15	00:45:30.426	0.92092	0.92092			6
2026.04.15	00:45:34.214	0.92094	0.92094			6
2026.04.15	00:45:34.504	0.92093	0.92093			6
2026.04.15	00:45:35.609	0.92094	0.92094			6
2026.04.15	00:45:36.413	0.92093	0.92093			6
2026.04.15	00:45:36.975	0.92094	0.92094			6
2026.04.15	00:45:37.127	0.92093	0.92093			6
2026.04.15	00:45:37.383	0.92094	0.92094			6
2026.04.15	00:45:37.511	0.92093	0.92093			6
2026.04.15	00:45:41.211	0.92094	0.92094			6
2026.04.15	00:45:44.345	0.92093	0.92093			6
2026.04.15	00:45:46.938	0.92094	0.92094			6
2026.04.15	00:45:47.406	0.92095	0.92095			6
2026.04.15	00:45:47.650	0.92094	0.92094			6
2026.04.15	00:45:47.741	0.92093	0.92093			6
2026.04.15	00:45:51.449	0.92094	0.92094			6
2026.04.15	00:45:53.120	0.92096	0.92096			6
2026.04.15	00:45:53.210	0.92093	0.92093			6
2026.04.15	00:45:53.933	0.92094	0.92094			6
2026.04.15	00:46:04.462	0.92093	0.92093			6
2026.04.15	00:46:04.768	0.92094	0.92094			6
2026.04.15	00:46:14.488	0.92093	0.92093			6
2026.04.15	00:46:14.636	0.92094	0.92094			6
2026.04.15	00:46:15.054	0.92097	0.92097			6
2026.04.15	00:46:15.142	0.92093	0.92093			6
2026.04.15	00:46:15.944	0.92094	0.92094			6
2026.04.15	00:46:16.255	0.92096	0.92096			6
2026.04.15	00:46:20.094	0.92093	0.92093			6
